"seqnames","start","end","width","strand","probe","gene_feature.ranges.start","gene_feature.ranges.end","gene_feature.ranges.width","gene_feature.strand","ensembl_gene_id","gene_name","start_position","end_position","feature_type"
"69","chr2",200770132,200770133,2,"*","cg01625155",200738608,200794239,55632,"+","ENSG00000243478","AOX2P",200811267,200812583,"."
"70","chr12",51421299,51421300,2,"*","cg01904393",51391317,51515763,124447,"+","ENSG00000050438","SLC4A8",51424677,51425382,"N_Shelf"
"71","chr5",69559983,69559984,2,"*","cg02299136",69560208,69594723,34516,"+","ENSG00000183474","GTF2H2C",69559983,69560334,"Island"
"72","chr11",134735968,134735969,2,"*","cg02395454",134735596,134763810,28215,"+","ENSG00000251226","LINC02714",134735189,134735969,"Island"
"73","chr13",99498457,99498458,2,"*","cg02794779",99446311,99564048,117738,"+","ENSG00000125304","TM9SF2",99498439,99498766,"Island"
"74","chr13",99498457,99498458,2,"*","cg02794779",99486962,99499306,12345,"-","ENSG00000280734","LINC01232",99498439,99498766,"Island"
"75","chr13",99498457,99498458,2,"*","cg02794779",99498737,99501250,2514,"+","ENSG00000280710","AL139035.1",99498439,99498766,"Island"
"76","chr11",65780307,65780308,2,"*","cg03050183",65773898,65780976,7079,"-","ENSG00000254470","AP5B1",65780029,65781790,"Island"
"77","chr13",20797489,20797490,2,"*","cg03622664",20777329,20903048,125720,"-","ENSG00000132953","XPO4",20773305,20774118,"."
"78","chrX",55908710,55908711,2,"*","cg03723123",55908123,56209271,301149,"+","ENSG00000227486","AL050309.1",56232519,56232726,"."
"79","chr17",34318787,34318788,2,"*","cg04656009",34319435,34321402,1968,"+","ENSG00000108700","CCL8",34578947,34581852,"."
"80","chr2",178872506,178872507,2,"*","cg04753691",178828349,179007807,179459,"+","ENSG00000287149","AC092640.1",179263892,179264936,"."
"81","chr2",178872506,178872507,2,"*","cg04753691",178829757,179050086,220330,"-","ENSG00000163492","CCDC141",179263892,179264936,"."
"82","chr10",43931355,43931356,2,"*","cg04816803",43909244,43981102,71859,"+","ENSG00000233395","LINC00841",44005534,44005822,"."
"83","chr3",84870075,84870076,2,"*","cg04883293",84638405,84881924,243520,"-","ENSG00000242641","LINC00971",84959134,84959686,"."
"84","chr7",22855176,22855177,2,"*","cg04907244",22854126,22872945,18820,"+","ENSG00000228649","SNHG26",22854027,22854958,"S_Shore"
"85","chr7",22855176,22855177,2,"*","cg04907244",22856613,22856686,74,"+","ENSG00000221740","SNORD93",22854027,22854958,"S_Shore"
"86","chr17",18636452,18636453,2,"*","cg04938329",18634247,18644427,10181,"-","ENSG00000189375","TBC1D28",18634897,18635500,"S_Shore"
"87","chr2",105439001,105439002,2,"*","cg04942516",105357712,105438513,80802,"-","ENSG00000115641","FHL2",105398422,105399427,"."
"88","chr17",80619981,80619982,2,"*","cg04951638",80544819,80966371,421553,"+","ENSG00000141564","RPTOR",80544951,80545283,"."
"89","chr2",1496345,1496346,2,"*","cg05678658",1366234,1580747,214514,"-","ENSG00000231482","AC105450.1",1489881,1490467,"."
"90","chr2",1496345,1496346,2,"*","cg05678658",1374066,1543711,169646,"+","ENSG00000115705","TPO",1489881,1490467,"."
"91","chr16",1964620,1964621,2,"*","cg06385324",1962058,1964841,2784,"-","ENSG00000140988","RPS2",1964164,1965450,"Island"
"92","chr16",1964620,1964621,2,"*","cg06385324",1964959,1965509,551,"+","ENSG00000255198","SNHG9",1964164,1965450,"Island"
"93","chr16",1964620,1964621,2,"*","cg06385324",1965184,1965310,127,"+","ENSG00000273587","SNORA78",1964164,1965450,"Island"
"94","chr16",1964620,1964621,2,"*","cg06385324",1963745,1964095,351,"-","ENSG00000255513","AC005363.1",1964164,1965450,"Island"
"95","chr5",1092276,1092277,2,"*","cg06637017",1050384,1112063,61680,"-","ENSG00000113504","SLC12A7",1093465,1093722,"N_Shore"
"96","chr7",2523844,2523845,2,"*","cg06804091",2512529,2529177,16649,"+","ENSG00000106003","LFNG",2523977,2524422,"N_Shore"
"97","chr14",21846776,21846777,2,"*","cg07059629",21846537,21847221,685,"+","ENSG00000211786","TRAV8-2",21510804,21511557,"."
"98","chr11",69640260,69640261,2,"*","cg07149785",69641156,69654474,13319,"+","ENSG00000110092","CCND1",69636369,69643828,"Island"
"99","chr5",140856383,140856384,2,"*","cg07240873",140786136,141012347,226212,"+","ENSG00000204970","PCDHA1",140856153,140856448,"Island"
"100","chr5",140856383,140856384,2,"*","cg07240873",140794852,141012347,217496,"+","ENSG00000204969","PCDHA2",140856153,140856448,"Island"
"101","chr5",140856383,140856384,2,"*","cg07240873",140801028,141012347,211320,"+","ENSG00000255408","PCDHA3",140856153,140856448,"Island"
"102","chr5",140856383,140856384,2,"*","cg07240873",140806929,141012347,205419,"+","ENSG00000204967","PCDHA4",140856153,140856448,"Island"
"103","chr5",140856383,140856384,2,"*","cg07240873",140821604,141012347,190744,"+","ENSG00000204965","PCDHA5",140856153,140856448,"Island"
"104","chr5",140856383,140856384,2,"*","cg07240873",140827958,141012347,184390,"+","ENSG00000081842","PCDHA6",140856153,140856448,"Island"
"105","chr5",140856383,140856384,2,"*","cg07240873",140834248,141012347,178100,"+","ENSG00000204963","PCDHA7",140856153,140856448,"Island"
"106","chr5",140856383,140856384,2,"*","cg07240873",140841187,141012347,171161,"+","ENSG00000204962","PCDHA8",140856153,140856448,"Island"
"107","chr5",140856383,140856384,2,"*","cg07240873",140847772,141012347,164576,"+","ENSG00000204961","PCDHA9",140856153,140856448,"Island"
"108","chr5",140856383,140856384,2,"*","cg07240873",140855883,141012347,156465,"+","ENSG00000250120","PCDHA10",140856153,140856448,"Island"
"109","chr8",13566675,13566676,2,"*","cg07603922",13083361,13604610,521250,"-","ENSG00000164741","DLC1",13276334,13276791,"."
"110","chr8",13566675,13566676,2,"*","cg07603922",13566869,13568288,1420,"+","ENSG00000164743","C8orf48",13276334,13276791,"."
"111","chr2",144333289,144333290,2,"*","cg08027199",143938068,144332568,394501,"-","ENSG00000121964","GTDC1",144331887,144332830,"S_Shore"
"112","chr21",30882994,30882995,2,"*","cg08097817",30880644,30881580,937,"-","ENSG00000182591","KRTAP11-1",31251829,31252066,"."
"113","chr3",37968900,37968901,2,"*","cg08171483",37861880,37984469,122590,"+","ENSG00000144677","CTDSPL",37994211,37994509,"."
"114","chr3",37968900,37968901,2,"*","cg08171483",37969404,37969480,77,"+","ENSG00000199075","MIR26A1",37994211,37994509,"."
"115","chr5",140363315,140363316,2,"*","cg08215811",140360194,140375141,14948,"+","ENSG00000113073","SLC4A9",140363315,140363563,"Island"
"116","chr7",55834527,55834528,2,"*","cg08489623",55793540,55862755,69216,"-","ENSG00000154997","SEPTIN14",55887243,55887694,"."
"117","chr3",37917865,37917866,2,"*","cg08545213",37861880,37984469,122590,"+","ENSG00000144677","CTDSPL",37860448,37862548,"."
"118","chr5",179808209,179808210,2,"*","cg08836954",179797597,179806952,9356,"-","ENSG00000161013","MGAT4B",179805533,179807595,"S_Shore"
"119","chr5",179808209,179808210,2,"*","cg08836954",179806398,179838078,31681,"+","ENSG00000161011","SQSTM1",179805533,179807595,"S_Shore"
"120","chr7",105760536,105760537,2,"*","cg09538676",105605067,105876604,271538,"-","ENSG00000146776","ATXN7L1",105876399,105877517,"."
"121","chr14",104564906,104564907,2,"*","cg10426658",104474678,104605647,130970,"-","ENSG00000258986","TMEM179",104574971,104575224,"."
"122","chr15",66503496,66503497,2,"*","cg10461895",66498015,66524532,26518,"-","ENSG00000174444","RPL4",66497596,66497910,"."
"123","chr15",66503496,66503497,2,"*","cg10461895",66502019,66502089,71,"-","ENSG00000280554","AC116913.2",66497596,66497910,"."
"124","chr15",66503496,66503497,2,"*","cg10461895",66502020,66502091,72,"-","ENSG00000202529","SNORD18B",66497596,66497910,"."
"125","chr15",66503496,66503497,2,"*","cg10461895",66502812,66502910,99,"-","ENSG00000199673","SNORD16",66497596,66497910,"."
"126","chr15",66503496,66503497,2,"*","cg10461895",66503243,66503314,72,"-","ENSG00000200623","SNORD18A",66497596,66497910,"."
"127","chr15",66503496,66503497,2,"*","cg10461895",66504959,66550130,45172,"+","ENSG00000174442","ZWILCH",66497596,66497910,"."
"128","chr7",4973878,4973879,2,"*","cg10569694",4973988,5040675,66688,"+","ENSG00000196204","RNF216P1",4973878,4974805,"Island"
"129","chr6",99568898,99568899,2,"*","cg10688500",99520976,99589899,68924,"+","ENSG00000279170","TSTD3",99568194,99568899,"Island"
"130","chr6",99568898,99568899,2,"*","cg10688500",99542387,99568825,26439,"-","ENSG00000112237","CCNC",99568194,99568899,"Island"
"131","chr3",194639979,194639980,2,"*","cg11114465",194632923,194645401,12479,"+","ENSG00000229334","AC046143.1",194633033,194633761,"."
"132","chr7",1054627,1054628,2,"*","cg11360546",996986,1138260,141275,"-","ENSG00000146540","C7orf50",1057770,1058317,"N_Shelf"
"133","chr7",1054627,1054628,2,"*","cg11360546",1044546,1059261,14716,"+","ENSG00000164849","GPR146",1057770,1058317,"N_Shelf"
"134","chr2",66427512,66427513,2,"*","cg11807280",66426735,66433470,6736,"-","ENSG00000226819","MEIS1-AS3",66425737,66427086,"S_Shore"
"135","chr17",51167356,51167357,2,"*","cg12251075",51153590,51171744,18155,"+","ENSG00000011052","NME1-NME2",51166260,51167286,"S_Shore"
"136","chr17",51167356,51167357,2,"*","cg12251075",51165435,51171744,6310,"+","ENSG00000243678","NME2",51166260,51167286,"S_Shore"
"137","chr3",25648283,25648284,2,"*","cg12352399",25597905,25664907,67003,"-","ENSG00000077097","TOP2B",25664066,25665079,"."
"138","chrX",71095605,71095606,2,"*","cg12453500",71095851,71103532,7682,"+","ENSG00000184481","FOXO4",71095647,71095886,"N_Shore"
"139","chr1",26233815,26233816,2,"*","cg13151135",26234200,26278808,44609,"+","ENSG00000130695","CEP85",26233959,26234537,"N_Shore"
"140","chr1",151994416,151994417,2,"*","cg13249591",151982915,151993859,10945,"-","ENSG00000197747","S100A10",151993182,151994417,"Island"
"141","chr1",151994416,151994417,2,"*","cg13249591",151994531,152042774,48244,"+","ENSG00000229021","AL450992.1",151993182,151994417,"Island"
"142","chr20",62967773,62967774,2,"*","cg13516768",62952707,62969585,16879,"+","ENSG00000101194","SLC17A9",62972326,62973316,"."
"143","chr9",128724463,128724464,2,"*","cg14063191",128720870,128724127,3258,"-","ENSG00000160446","ZDHHC12",128723937,128724475,"Island"
"144","chr9",128724463,128724464,2,"*","cg14063191",128724445,128733194,8750,"+","ENSG00000223478","AL441992.1",128723937,128724475,"Island"
"145","chr2",63049565,63049566,2,"*","cg14174204",62957326,63048640,91315,"-","ENSG00000231609","AC007098.1",63047341,63052295,"Island"
"146","chr2",63049565,63049566,2,"*","cg14174204",63050057,63057836,7780,"+","ENSG00000115507","OTX1",63047341,63052295,"Island"
"147","chr14",102928211,102928212,2,"*","cg14270581",102922663,102933596,10934,"+","ENSG00000166126","AMN",102928061,102930733,"Island"
"148","chr9",991047,991048,2,"*","cg14434922",976655,991732,15078,"+","ENSG00000064218","DMRT3",998464,999034,"."
"149","chr19",15421995,15421996,2,"*","cg14723977",15419978,15449956,29979,"-","ENSG00000011451","WIZ",15424649,15425042,"N_Shelf"
"150","chr19",36525508,36525509,2,"*","cg14774550",36510687,36528271,17585,"-","ENSG00000254004","ZNF260",36528018,36528909,"N_Shelf"
"151","chr17",58169074,58169075,2,"*","cg14819820",58166982,58171411,4430,"+","ENSG00000255713","OR4D2",58156961,58157466,"."
"152","chr11",89715246,89715247,2,"*","cg15042801",89710299,89717872,7574,"+","ENSG00000214414","TRIM77",89730282,89730522,"."
"153","chr7",101154322,101154323,2,"*","cg15103195",101154456,101161596,7141,"+","ENSG00000106367","AP1S1",101154252,101155198,"Island"
"154","chr1",157701969,157701970,2,"*","cg15202552",157674321,157700769,26449,"-","ENSG00000160856","FCRL3",157978931,157979263,"."
"155","chr5",11791616,11791617,2,"*","cg15974196",10971836,11904446,932611,"-","ENSG00000169862","CTNND2",11903439,11904591,"."
"156","chr11",101130802,101130803,2,"*","cg16688583",101029624,101129813,100190,"-","ENSG00000082175","PGR",101129216,101129706,"S_Shore"
"157","chr11",101130802,101130803,2,"*","cg16688583",101129077,101209591,80515,"+","ENSG00000282728","PGR-AS1",101129216,101129706,"S_Shore"
"158","chr7",158074599,158074600,2,"*","cg16910042",157539056,158587823,1048768,"-","ENSG00000155093","PTPRN2",158085293,158085953,"."
"159","chr5",137039038,137039039,2,"*","cg17221083",136975298,137598379,623082,"-","ENSG00000152377","SPOCK1",137498328,137499457,"."
"160","chr10",49392698,49392699,2,"*","cg17494438",49364181,49396016,31836,"-","ENSG00000165606","DRGX",49394944,49398737,"N_Shelf"
"161","chr20",2470562,2470563,2,"*","cg17758721",2461634,2470853,9220,"-","ENSG00000125835","SNRPB",2470430,2470926,"Island"
"162","chr20",2470562,2470563,2,"*","cg17758721",2467212,2508907,41696,"-","ENSG00000256566","AL049650.1",2470430,2470926,"Island"
"163","chr3",14651693,14651694,2,"*","cg18357098",14651746,14672659,20914,"+","ENSG00000154781","CCDC174",14651425,14651922,"Island"
"164","chr19",48391773,48391774,2,"*","cg18678185",48382575,48391551,8977,"-","ENSG00000105438","KDELR1",48398223,48398866,"."
"165","chr11",40338092,40338093,2,"*","cg18722615",40114203,41459773,1345571,"-","ENSG00000148948","LRRC4C",43311890,43312337,"."
"166","chr19",58204310,58204311,2,"*","cg19416570",58183029,58213562,30534,"+","ENSG00000171606","ZNF274",58203854,58204666,"Island"
"167","chr2",1354741,1354742,2,"*","cg19866327",950849,1367613,416765,"+","ENSG00000172554","SNTG2",1282622,1282870,"."
"168","chr10",31318299,31318300,2,"*","cg20499861",31206278,31320447,114170,"-","ENSG00000237036","ZEB1-AS1",31318299,31321165,"Island"
"169","chr10",31318299,31318300,2,"*","cg20499861",31318495,31529814,211320,"+","ENSG00000148516","ZEB1",31318299,31321165,"Island"
"170","chr5",43019771,43019772,2,"*","cg20565980",43013060,43067452,54393,"-","ENSG00000177738","AC025171.1",43017867,43018566,"S_Shore"
"171","chr5",43019771,43019772,2,"*","cg20565980",43018429,43024678,6250,"+","ENSG00000251131","AC025171.3",43017867,43018566,"S_Shore"
"172","chr20",32109024,32109025,2,"*","cg20672708",32109714,32167258,57545,"+","ENSG00000101337","TM9SF4",32052106,32052983,"."
"173","chr9",137921485,137921486,2,"*","cg20698037",137877782,138124624,246843,"+","ENSG00000148408","CACNA1B",137921310,137922336,"Island"
"174","chr1",108964074,108964075,2,"*","cg20980271",108815898,108963484,147587,"-","ENSG00000162641","AKNAD1",108963060,108963592,"S_Shore"
"175","chr1",108964074,108964075,2,"*","cg20980271",108927361,108963504,36144,"-","ENSG00000121940","CLCC1",108963060,108963592,"S_Shore"
"176","chr11",67482575,67482576,2,"*","cg21052656",67483026,67491103,8078,"+","ENSG00000110711","AIP",67482874,67483393,"N_Shore"
"177","chr20",63295851,63295852,2,"*","cg21879513",63293186,63334851,41666,"+","ENSG00000101203","COL20A1",63295843,63296130,"Island"
"178","chr20",61897275,61897276,2,"*","cg22255095",61252261,61940617,688357,"+","ENSG00000179242","CDH4",61895025,61895279,"S_Shore"
"179","chr22",31662593,31662594,2,"*","cg22720029",31618491,31662432,43942,"-","ENSG00000241878","PISD",31661937,31662337,"S_Shore"
"180","chr7",139340407,139340408,2,"*","cg22920873",139339457,139346328,6872,"+","ENSG00000164898","FMC1",139340185,139341552,"Island"
"181","chr7",139340407,139340408,2,"*","cg22920873",139340359,139423457,83099,"+","ENSG00000146963","LUC7L2",139340185,139341552,"Island"
"182","chr7",139340407,139340408,2,"*","cg22920873",139341360,139422599,81240,"+","ENSG00000269955","FMC1-LUC7L2",139340185,139341552,"Island"
"183","chr17",27332583,27332584,2,"*","cg24185397",27333241,27352828,19588,"+","ENSG00000266313","AC026254.2",27332759,27333138,"N_Shore"
"184","chr7",99267590,99267591,2,"*","cg24746594",99238829,99311130,72302,"+","ENSG00000002079","MYH16",99325613,99326352,"."
"185","chr7",99267590,99267591,2,"*","cg24746594",99252452,99325826,73375,"-","ENSG00000284523","AC004834.1",99325613,99326352,"."
"186","chr8",38554190,38554191,2,"*","cg24859937",38510834,38560939,50106,"-","ENSG00000196166","C8orf86",38467574,38468856,"."
"187","chr8",38554190,38554191,2,"*","cg24859937",38543276,38560877,17602,"-","ENSG00000253361","AC069120.1",38467574,38468856,"."
"188","chr3",158096021,158096022,2,"*","cg25506747",158095954,158106503,10550,"-","ENSG00000168779","SHOX2",158094265,158094975,"S_Shore"
"189","chr3",44761797,44761798,2,"*","cg25743481",44737661,44761619,23959,"-","ENSG00000163807","KIAA1143",44761361,44762126,"Island"
"190","chr3",44761797,44761798,2,"*","cg25743481",44761721,44873376,111656,"+","ENSG00000163808","KIF15",44761361,44762126,"Island"
"191","chr3",128879009,128879010,2,"*","cg25793571",128879596,128916067,36472,"+","ENSG00000177646","ACAD9",128879334,128879860,"N_Shore"
"192","chr20",50637015,50637016,2,"*","cg27585822",50586108,50691542,105435,"-","ENSG00000042062","RIPOR3",50609565,50609768,"."
